,model,ds,fold_id,train_size,test_size,time,param_random_state,metric_accuracy_train,metric_accuracy_test,metric_f1_train,metric_f1_test,metric_roc_train,metric_roc_test,param_n_estimators,param_max_depth,param_algo,param_algo_params,param_gen_algo
0,DecisionTreeClassifier,adult,0,26048,6513,0.10537,42,0.9995777027027029,0.7875019192384461,0.9991218967031212,0.5647798742138365,0.99912266709204,0.7137756055809699,,,,,
1,RandomForestClassifier,adult,0,26048,6513,0.087283,42,0.8503915847665847,0.8294180869031168,0.6344620579682956,0.5793260128739114,0.7442078603921878,0.7125576072464239,5.0,10.0,,,
2,RandomForestClassifier,adult,0,26048,6513,2.493777,42,0.999539312039312,0.8269614616920006,0.9990429095549528,0.6096293730516107,0.9993697787574553,0.7358787895641855,,,,,
3,GradientBoostingClassifier,adult,0,26048,6513,2.102144,42,0.8490479115479116,0.8383233532934131,0.645957140284531,0.6221743810548978,0.7544911146942256,0.7405478153663612,,,,,
4,LGBMClassifier,adult,0,26048,6513,308.169476,42,0.8657478501228502,0.8417012129586979,0.6946651532349603,0.6416405978449774,0.7867886025088313,0.7549189211319525,,,,,
5,CatBoostClassifier,adult,0,26048,6513,264.335888,42,0.8625230343980343,0.8429295255642562,0.687875882506755,0.6439262095370692,0.7829218358151884,0.7561622179890649,,,,,
6,DecisionLatticeClassifier,adult,0,26048,6513,88.365498,42,0.855152027027027,0.8281897742975587,0.6661357401999823,0.5982046678635548,0.7681531706986059,0.7264953551140094,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
7,DecisionLatticeClassifier,adult,0,26048,6513,102.397595,42,0.7593289312039312,0.7586365730078305,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
8,DecisionLatticeClassifier,adult,0,26048,6513,281.290562,42,0.8633292383292384,0.8320282511899278,0.6846767050487157,0.6039102099927589,0.7790399676514818,0.7292420794381334,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
9,DecisionLatticeClassifier,adult,0,26048,6513,301.33065000000005,42,0.7593289312039312,0.7586365730078305,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
10,DecisionTreeClassifier,adult,1,26049,6512,0.10140700000000001,42,0.9995393297247496,0.7764127764127764,0.9990465596694741,0.54242614707731,0.9990474678520401,0.7016623737235345,,,,,
11,RandomForestClassifier,adult,1,26049,6512,0.089267,42,0.8547736957272832,0.8378378378378378,0.6643002928387611,0.6198704103671706,0.7660473613452808,0.7414565212285386,5.0,10.0,,,
12,RandomForestClassifier,adult,1,26049,6512,2.45683,42,0.9995393297247496,0.8249385749385749,0.9990477701952072,0.6022330774598743,0.9994799576384436,0.7334531181903353,,,,,
13,GradientBoostingClassifier,adult,1,26049,6512,2.130213,42,0.84863142539061,0.8424447174447175,0.6477262574823551,0.6219602063375093,0.7556175040844337,0.740672569789685,,,,,
14,LGBMClassifier,adult,1,26049,6512,114.113455,42,0.8654075012476486,0.847051597051597,0.6967652655249957,0.6458036984352775,0.7884674682137612,0.7580043164303591,,,,,
15,CatBoostClassifier,adult,1,26049,6512,235.409464,42,0.8624515336481247,0.8452088452088452,0.6926310371450631,0.6425531914893619,0.7870046521348577,0.7563497717824457,,,,,
16,DecisionLatticeClassifier,adult,1,26049,6512,88.206464,42,0.8506660524396329,0.8326167076167076,0.6401480111008325,0.5823754789272031,0.7480391743917559,0.7154472881386894,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
17,DecisionLatticeClassifier,adult,1,26049,6512,101.903246,42,0.7581864946830973,0.7632063882063882,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
18,DecisionLatticeClassifier,adult,1,26049,6512,279.253891,42,0.8597642903758301,0.8367628992628993,0.6729340137881636,0.6032101530421801,0.7701494189352941,0.7288988144169817,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
19,DecisionLatticeClassifier,adult,1,26049,6512,301.1626540000001,42,0.7581864946830973,0.7632063882063882,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
20,DecisionTreeClassifier,adult,2,26049,6512,0.10628800000000001,42,0.9998080540519788,0.7805589680589681,0.9996025121233802,0.5557973267018962,0.9996026700572156,0.710596243057242,,,,,
21,RandomForestClassifier,adult,2,26049,6512,0.086411,42,0.8520480632653845,0.840448402948403,0.6471988282680338,0.6121687196715192,0.7531499574567164,0.7334557845552245,5.0,10.0,,,
22,RandomForestClassifier,adult,2,26049,6512,2.3743060000000002,42,0.9997696648623748,0.8295454545454546,0.9995232798347372,0.6156509695290858,0.9997398380790689,0.7416238460280705,,,,,
23,GradientBoostingClassifier,adult,2,26049,6512,2.138621,42,0.8477484740297132,0.8478194103194103,0.6443049327354261,0.6408118883653496,0.7534025536781753,0.7525023456339989,,,,,
24,LGBMClassifier,adult,2,26049,6512,1.7964080000000002,42,0.8653307228684403,0.8481265356265356,0.6942652954505838,0.6521280337671473,0.7861693567628634,0.7622517019748593,,,,,
25,CatBoostClassifier,adult,2,26049,6512,242.415783,42,0.8624899228377289,0.8505835380835379,0.689170426935092,0.6632052613361025,0.7836467007710112,0.7707469750004129,,,,,
26,DecisionLatticeClassifier,adult,2,26049,6512,91.416235,42,0.8508579983876541,0.8358415233415234,0.6372887685556904,0.5964514911287279,0.7457580880746203,0.7237721176733654,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
27,DecisionLatticeClassifier,adult,2,26049,6512,105.29121,42,0.7584552190103266,0.7621314496314496,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
28,DecisionLatticeClassifier,adult,2,26049,6512,271.67124,42,0.8585742254980997,0.8401412776412777,0.6652734871888062,0.6128672368910376,0.7642762013968766,0.7341424670385254,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
29,DecisionLatticeClassifier,adult,2,26049,6512,296.5514310000001,42,0.7584552190103266,0.7621314496314496,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
30,DecisionTreeClassifier,adult,3,26049,6512,0.10556700000000001,42,0.9997696648623748,0.7805589680589681,0.9995207667731628,0.5464931767692796,0.9995209963276386,0.7006612763766894,,,,,
31,RandomForestClassifier,adult,3,26049,6512,0.090772,42,0.8487849821490269,0.8352272727272727,0.6276585688628414,0.5906142693628386,0.7398793870722009,0.7179873185362372,5.0,10.0,,,
32,RandomForestClassifier,adult,3,26049,6512,2.4956240000000003,42,0.9997312756727704,0.8312346437346437,0.9994412069928954,0.6219470244238046,0.99965941659099,0.7433700255283557,,,,,
33,GradientBoostingClassifier,adult,3,26049,6512,2.106521,42,0.8471342469960459,0.8482800982800983,0.6408082265920982,0.6417693981145757,0.7514515042714993,0.7505236421139267,,,,,
34,LGBMClassifier,adult,3,26049,6512,1.243104,42,0.8627586471649583,0.8518120393120393,0.6901811248808388,0.6579227224388515,0.7851988817469711,0.7621217305440688,,,,,
35,CatBoostClassifier,adult,3,26049,6512,281.478136,42,0.8637183769050636,0.8525798525798526,0.6914653224404659,0.6586059743954481,0.785612387368409,0.7621973805821122,,,,,
36,DecisionLatticeClassifier,adult,3,26049,6512,89.955727,42,0.8550808092441169,0.8373771498771498,0.6528097121309666,0.6041121495327103,0.7565187850088555,0.7267336959397636,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
37,DecisionLatticeClassifier,adult,3,26049,6512,103.983245,42,0.7595685055088487,0.7576781326781327,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
38,DecisionLatticeClassifier,adult,3,26049,6512,241.16721600000002,42,0.8616837498560406,0.8412162162162162,0.6785045061122513,0.6245461147421932,0.7746698713436387,0.7404741317970083,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
39,DecisionLatticeClassifier,adult,3,26049,6512,265.408207,42,0.7595685055088487,0.7576781326781327,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
40,DecisionTreeClassifier,adult,4,26049,6512,0.10571400000000002,42,0.9996928864831665,0.7865479115479116,0.9993586660253329,0.5645363408521303,0.999359077070982,0.7112245521172638,,,,,
41,RandomForestClassifier,adult,4,26049,6512,0.093946,42,0.8551191984337211,0.8392199017199017,0.6521658986175115,0.6235167206040992,0.7564136338556925,0.7389749592833876,5.0,10.0,,,
42,RandomForestClassifier,adult,4,26049,6512,2.410701,42,0.9996161081039581,0.832463144963145,0.9991988463387278,0.6327835745540222,0.9994732115377,0.7498778501628663,,,,,
43,GradientBoostingClassifier,adult,4,26049,6512,2.085362,42,0.8478636415985259,0.8416769041769042,0.6377182557820641,0.6391319565978298,0.7488991821890728,0.7502962133550489,,,,,
44,LGBMClassifier,adult,4,26049,6512,1.7146,42,0.8652539444892319,0.8462837837837838,0.6892155126615903,0.6566037735849057,0.7825026640947779,0.7626211319218241,,,,,
45,CatBoostClassifier,adult,4,26049,6512,278.34494,42,0.8631809282506047,0.8478194103194103,0.6873135637831198,0.6659925851027975,0.7825114044676676,0.770171009771987,,,,,
46,DecisionLatticeClassifier,adult,4,26049,6512,97.686614,42,0.8512802794733003,0.8323095823095823,0.6350791258477769,0.5952557449962935,0.7447256035767434,0.7209089983713356,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
47,DecisionLatticeClassifier,adult,4,26049,6512,111.730853,42,0.7604130676801413,0.7542997542997543,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
48,DecisionLatticeClassifier,adult,4,26049,6512,259.536584,42,0.8601481822718723,0.8363022113022113,0.6543971160231477,0.6028315946348733,0.7548366780635843,0.724819828990228,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
49,DecisionLatticeClassifier,adult,4,26049,6512,283.956141,42,0.7604130676801413,0.7542997542997543,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
50,DecisionTreeClassifier,amazon,0,26215,6554,0.10468499999999999,42,0.9684913217623498,0.9386634116570034,0.9832854425512972,0.9674651990935578,0.853423233935595,0.71120079904303,,,,,
51,RandomForestClassifier,amazon,0,26215,6554,0.087536,42,0.9467098989128362,0.94278303326213,0.9724767027208068,0.9704468437229096,0.5451793711401364,0.5276057102343367,5.0,10.0,,,
52,RandomForestClassifier,amazon,0,26215,6554,2.240847,42,0.9684913217623498,0.9513274336283186,0.9833889715641716,0.9744657007924438,0.8055805086961592,0.6851436966996634,,,,,
53,GradientBoostingClassifier,amazon,0,26215,6554,2.099507,42,0.9430860194545108,0.9415624046383888,0.970686470981178,0.9698875697774982,0.5065978940489948,0.5038860103626943,,,,,
54,LGBMClassifier,amazon,0,26215,6554,0.979087,42,0.951211138661072,0.9447665547757096,0.9747048236853036,0.9714060031595576,0.5960317076756635,0.5541592743425872,,,,,
55,CatBoostClassifier,amazon,0,26215,6554,181.69376499999998,42,0.9539195117299256,0.9452242905096124,0.9760507533703412,0.9716003480737284,0.6276034254842725,0.5677594705751899,,,,,
56,DecisionLatticeClassifier,amazon,0,26215,6554,76.511684,42,0.9528895670417701,0.9441562404638388,0.975440968838865,0.9709569909538168,0.646628979238606,0.5866203974382237,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
57,DecisionLatticeClassifier,amazon,0,26215,6554,78.466792,42,0.9423612435628456,0.941104668904486,0.9703254188024116,0.9696588586700206,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
58,DecisionLatticeClassifier,amazon,0,26215,6554,171.26758600000002,42,0.9571619301926378,0.9444613976197742,0.9776013722400624,0.9710191082802548,0.6895932017750659,0.6134965356881246,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
59,DecisionLatticeClassifier,amazon,0,26215,6554,196.88566799999998,42,0.9423612435628456,0.941104668904486,0.9703254188024116,0.9696588586700206,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
60,DecisionTreeClassifier,amazon,1,26215,6554,0.098211,42,0.9682624451649818,0.9404943545926152,0.983182406209573,0.9683954619124796,0.8412404219034404,0.7366872362029622,,,,,
61,RandomForestClassifier,amazon,1,26215,6554,0.08328200000000001,42,0.946328437917223,0.9452242905096124,0.9722589167767504,0.9717211500590784,0.5491600061271755,0.5351414197187351,5.0,10.0,,,
62,RandomForestClassifier,amazon,1,26215,6554,2.225111,42,0.9682624451649818,0.9487335978028684,0.9832615780791052,0.9729816661305888,0.8052238794864102,0.7146040816078678,,,,,
63,GradientBoostingClassifier,amazon,1,26215,6554,2.08895,42,0.9429334350562656,0.9438510833079036,0.9705951725764604,0.9710873664362036,0.5094941854019088,0.5079620023829837,,,,,
64,LGBMClassifier,amazon,1,26215,6554,1.7651540000000001,42,0.949914171275987,0.9478181263350626,0.9740457411690288,0.9729943145925458,0.5855409076659958,0.5667467500725435,,,,,
65,CatBoostClassifier,amazon,1,26215,6554,185.57272,42,0.952546252145718,0.947207812023192,0.975349740419292,0.9726179170623616,0.6164902127301318,0.5815382520072541,,,,,
66,DecisionLatticeClassifier,amazon,1,26215,6554,74.268941,42,0.9546061415220294,0.9475129691791272,0.976306148454922,0.9726593546336036,0.6631431155751759,0.6169685445278339,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
67,DecisionLatticeClassifier,amazon,1,26215,6554,76.487173,42,0.9418653442685484,0.9430881904180654,0.9700624680784191,0.9707106399685904,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
68,DecisionLatticeClassifier,amazon,1,26215,6554,194.683795,42,0.9593744039671944,0.9513274336283186,0.9787012779233246,0.9745796477806996,0.7189296316646985,0.6555189669284016,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
69,DecisionLatticeClassifier,amazon,1,26215,6554,205.974606,42,0.9418653442685484,0.9430881904180654,0.9700624680784191,0.9707106399685904,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
70,DecisionTreeClassifier,amazon,2,26215,6554,0.090663,42,0.968872782757963,0.9389685688129388,0.9834904706025168,0.9676113360323888,0.849819357896423,0.7267365122175398,,,,,
71,RandomForestClassifier,amazon,2,26215,6554,0.08658300000000001,42,0.9468624833110816,0.9456820262435154,0.9725230289760736,0.9719685039370076,0.55488713343686,0.5342101241550249,5.0,10.0,,,
72,RandomForestClassifier,amazon,2,26215,6554,2.239018,42,0.968872782757963,0.9484284406469332,0.9835781847454216,0.9728862506016364,0.8093557914692445,0.6971442714771985,,,,,
73,GradientBoostingClassifier,amazon,2,26215,6554,2.13448,42,0.9427427045584588,0.9447665547757096,0.9704905141059668,0.9715721689963877,0.5103967506927152,0.5080935723096992,,,,,
74,LGBMClassifier,amazon,2,26215,6554,1.683042,42,0.9519740606522984,0.9499542264266096,0.9750648630448993,0.974067046173308,0.6097135012265659,0.5877362616261838,,,,,
75,CatBoostClassifier,amazon,2,26215,6554,178.35680200000002,42,0.9531565897386992,0.9488861763808362,0.97565038071066,0.9734863474475662,0.6241358105594543,0.5910153089738571,,,,,
76,DecisionLatticeClassifier,amazon,2,26215,6554,72.295998,42,0.9549494564180812,0.9479707049130304,0.9764755094317072,0.9728999443693872,0.6673906251447983,0.6200068351104474,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
77,DecisionLatticeClassifier,amazon,2,26215,6554,74.56974100000001,42,0.9416364676711806,0.9440036618858711,0.9699410609037328,0.9711953535829212,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
78,DecisionLatticeClassifier,amazon,2,26215,6554,191.36957900000002,42,0.9575433911882509,0.9476655477570948,0.977781326732278,0.9727019498607244,0.6960502329349807,0.6300978715589379,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
79,DecisionLatticeClassifier,amazon,2,26215,6554,201.870203,42,0.9416364676711806,0.9440036618858711,0.9699410609037328,0.9711953535829212,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
80,DecisionTreeClassifier,amazon,3,26215,6554,0.092402,42,0.9687201983597176,0.9330180042722002,0.983417593528817,0.9644332820221988,0.8477832377190508,0.6974737505825588,,,,,
81,RandomForestClassifier,amazon,3,26215,6554,0.087598,42,0.9461377074194164,0.9432407689960328,0.9721795326476732,0.9707178841309824,0.5429434830767945,0.5203544356717932,5.0,10.0,,,
82,RandomForestClassifier,amazon,3,26215,6554,2.210855,42,0.9687201983597176,0.9449191333536772,0.9835189130522168,0.9710342614137848,0.8008277427714557,0.6777108691778382,,,,,
83,GradientBoostingClassifier,amazon,3,26215,6554,2.145639,42,0.9432767499523174,0.9424778761061948,0.9707737966548085,0.9703732809430256,0.510533245556287,0.5038063368698084,,,,,
84,LGBMClassifier,amazon,3,26215,6554,1.184733,42,0.9514400152584398,0.9465974977113212,0.9748115316883991,0.9723101265822784,0.600436142198815,0.5755326130164212,,,,,
85,CatBoostClassifier,amazon,3,26215,6554,171.854208,42,0.9528132748426472,0.9458346048214832,0.9754986432150852,0.9719123348366168,0.614757385288985,0.5726442347232503,,,,,
86,DecisionLatticeClassifier,amazon,3,26215,6554,65.154217,42,0.9533473202365058,0.9450717119316449,0.9757162996644362,0.9714874069380643,0.636356155365372,0.5772066130712504,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
87,DecisionLatticeClassifier,amazon,3,26215,6554,77.122197,42,0.9420560747663552,0.9423252975282271,0.9701636188642926,0.9703063629222308,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
88,DecisionLatticeClassifier,amazon,3,26215,6554,210.14607599999997,42,0.9583063131794776,0.9456820262435154,0.9781727408886669,0.9716470213443772,0.7035519661013407,0.6234767798886971,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
89,DecisionLatticeClassifier,amazon,3,26215,6554,224.023921,42,0.9420560747663552,0.9423252975282271,0.9701636188642926,0.9703063629222308,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
90,DecisionTreeClassifier,amazon,4,26216,6553,0.097774,42,0.9689884040280744,0.9357546162063176,0.9835628070601078,0.9657695747621758,0.8508596693483397,0.7276087621030369,,,,,
91,RandomForestClassifier,amazon,4,26216,6553,0.083247,42,0.9451861458651204,0.9429269037082252,0.9717253999173602,0.9705093833780162,0.5282059969142393,0.5313196027890684,5.0,10.0,,,
92,RandomForestClassifier,amazon,4,26216,6553,2.349848,42,0.9689884040280744,0.9478101632839921,0.9836487600812536,0.972450459159014,0.8102718853102636,0.7125813753676349,,,,,
93,GradientBoostingClassifier,amazon,4,26216,6553,2.07448,42,0.9439655172413792,0.9412482832290554,0.9711321162575904,0.9696874261869144,0.5125722794679818,0.512560308648095,,,,,
94,LGBMClassifier,amazon,4,26216,6553,1.912893,42,0.951632590784254,0.9455211353578512,0.974932785070378,0.9717227722772278,0.5953169878704807,0.5767700175142924,,,,,
95,CatBoostClassifier,amazon,4,26216,6553,182.097377,42,0.9531202319194384,0.946284144666565,0.9756619205101292,0.9720590569931736,0.6157755427632712,0.5962333944681273,,,,,
96,DecisionLatticeClassifier,amazon,4,26216,6553,62.471965000000004,42,0.9535779676533416,0.9427743018464824,0.9758325555533492,0.9701884092535176,0.6397465827610671,0.5919843197514953,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
97,DecisionLatticeClassifier,amazon,4,26216,6553,64.621881,42,0.9426304546841624,0.9400274683351136,0.970468111844172,0.9690867615826321,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
98,DecisionLatticeClassifier,amazon,4,26216,6553,186.241108,42,0.9567439731461704,0.946284144666565,0.9773959496093128,0.9718894745248362,0.6838869952060502,0.6414950348633555,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
99,DecisionLatticeClassifier,amazon,4,26216,6553,209.261552,42,0.9426304546841624,0.9400274683351136,0.970468111844172,0.9690867615826321,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
100,DecisionTreeClassifier,bank,0,36168,9043,0.213864,42,1.0,0.8370009952449409,1.0,0.16059225512528474,1.0,0.6568993125191971,,,,,
101,RandomForestClassifier,bank,0,36168,9043,0.14257999999999998,42,0.9112475116124752,0.9630653544177816,0.5968349660889224,0.4358108108108109,0.728678283833317,0.7030739019278371,5.0,10.0,,,
102,RandomForestClassifier,bank,0,36168,9043,4.191953,42,1.0,0.9612960300785136,1.0,0.3902439024390244,1.0,0.6751705903963481,,,,,
103,GradientBoostingClassifier,bank,0,36168,9043,3.633917,42,0.8935246626852467,0.9579785469423864,0.5223862086072182,0.4946808510638298,0.6956482859732712,0.79093077914491,,,,,
104,LGBMClassifier,bank,0,36168,9043,1.25387,42,0.9186850254368504,0.9590843746544288,0.6704761904761904,0.4861111111111111,0.7848997108376086,0.7740401843520575,,,,,
105,CatBoostClassifier,bank,0,36168,9043,271.26703100000003,42,0.9229705817297058,0.9525599911533784,0.691267730496454,0.4590163934426229,0.7980868880573029,0.7817771664829772,,,,,
106,DecisionLatticeClassifier,bank,0,36168,9043,139.281252,42,0.9120493253704932,0.9653875926130708,0.6099325567136725,0.4420677361853833,0.7384968650620429,0.6963378021091177,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
